ID,NAME,DOB,DOJ,PHONE,EMAIL,SALARY,GENDER,AGE,COMPANY_AGE,WEIGHT
232661,LUZ BROWN,07/06/1961,05/18/1987,803-614-9830,LUZ.BROWN@MSN.COM,111953,0,58,32,45
863522,DUDLEY PRESTON,11/16/1977,03/24/2014,236-552-8765,DUDLEY.PRESTON@GMAIL.COM,121461,1,42,5,74
118236,MONROE BEACH,10/18/1987,08/26/2015,225-797-4264,MONROE.BEACH@BP.COM,74452,1,32,4,68
412201,DINA JONES,08/26/1990,07/26/2013,218-825-9608,DINA.JONES@AOL.COM,60935,0,29,6,51
855988,CHRISTIAN MORRISON,07/08/1959,11/12/2011,212-393-3329,CHRISTIAN.MORRISON@YAHOO.CO.IN,75109,1,60,8,65
158689,LUCILE FLEMING,12/13/1966,12/09/2006,802-541-8727,LUCILE.FLEMING@HOTMAIL.CO.UK,141720,0,53,13,60
737292,LUCIANO RAY,10/19/1991,02/22/2014,479-621-5916,LUCIANO.RAY@BTINTERNET.COM,164496,1,28,5,63
596917,AHMAD POOLE,06/06/1973,06/01/2016,219-947-6343,AHMAD.POOLE@GMAIL.COM,178345,1,46,3,79
620634,JANNA HOPKINS,11/21/1987,12/21/2011,212-272-9825,JANNA.HOPKINS@AOL.COM,40265,0,32,8,56
130591,KENDRICK MILES,08/10/1962,01/25/1991,603-789-4081,KENDRICK.MILES@IBM.COM,134103,1,57,28,52
579618,DEMETRIUS RUIZ,12/14/1992,05/20/2015,236-957-6759,DEMETRIUS.RUIZ@GMAIL.COM,83790,1,27,4,86
240295,KEN WINTERS,02/14/1995,03/31/2016,314-956-9973,KEN.WINTERS@REDIFFMAIL.COM,131126,1,24,3,59
846100,EARL GILBERT,01/14/1973,08/26/2013,212-758-7329,EARL.GILBERT@BP.COM,129931,1,47,6,53
431841,TAYLOR BARLOW,02/04/1965,04/18/1987,405-534-3458,TAYLOR.BARLOW@AOL.COM,61082,0,54,32,58
520702,CLARISSA LAWSON,06/26/1993,11/11/2015,319-776-6050,CLARISSA.LAWSON@HOTMAIL.COM,74924,0,26,4,49
771425,LEWIS FULLER,11/01/1958,12/20/2006,270-353-0382,LEWIS.FULLER@COMCAST.NET,81514,1,61,13,78
189557,CLAUDINE BLACK,05/24/1978,09/09/2015,215-283-6346,CLAUDINE.BLACK@GMAIL.COM,67398,0,41,4,45
702034,MITZI LYNCH,08/29/1960,03/17/2005,212-439-7992,MITZI.LYNCH@AOL.COM,122784,0,59,14,55
586207,MICHEL FINCH,06/26/1986,03/20/2012,239-671-5547,MICHEL.FINCH@GMAIL.COM,147516,1,33,7,72
835545,JANIE VELASQUEZ,04/19/1958,05/14/1983,215-463-9949,JANIE.VELASQUEZ@GMAIL.COM,90653,0,61,36,40
326407,SOPHIE BASS,01/16/1990,10/13/2011,231-403-9886,SOPHIE.BASS@HOTMAIL.COM,199238,0,29,8,50
414967,BETTE KANE,12/30/1979,06/13/2004,215-892-1317,BETTE.KANE@GMAIL.COM,89490,0,40,15,41
410300,DENA BLAKE,05/26/1975,02/24/2011,406-262-9506,DENA.BLAKE@HOTMAIL.COM,160716,0,44,8,40
252371,DANTE FARMER,07/15/1985,08/18/2010,701-937-3562,DANTE.FARMER@AOL.COM,191093,1,34,9,61
297502,ANGELINA LYNN,03/14/1975,03/08/2007,308-901-3456,ANGELINA.LYNN@REDIFFMAIL.COM,157805,0,44,12,45
725857,SHANNON SNOW,11/03/1961,07/30/2014,252-905-9562,SHANNON.SNOW@YAHOO.COM,114142,0,58,5,53
805103,RON GLENN,07/06/1993,09/14/2014,216-693-4688,RON.GLENN@GMAIL.COM,105706,1,26,5,90
641096,KERRY PITTS,05/04/1989,04/04/2017,405-549-8600,KERRY.PITTS@AOL.COM,179286,0,30,2,59
856369,DOMINICK ROBBINS,08/19/1979,10/21/2001,262-482-5063,DOMINICK.ROBBINS@HOTMAIL.COM,123733,1,40,18,58
318571,EMORY SPENCE,05/04/1967,10/18/2004,603-917-1365,EMORY.SPENCE@YAHOO.COM,144834,1,52,15,68
219020,LANA SPENCE,07/15/1967,06/21/2009,803-932-0349,LANA.SPENCE@AOL.COM,108199,0,52,10,54
934285,JEREMY ENGLISH,09/11/1972,10/20/1996,210-801-4949,JEREMY.ENGLISH@GMAIL.COM,88094,1,47,23,70
149763,DUDLEY MELTON,04/02/1991,05/17/2013,201-678-5216,DUDLEY.MELTON@AOL.COM,48438,1,28,6,62
363951,FRANCES STAFFORD,09/07/1965,07/25/1987,252-491-7854,FRANCES.STAFFORD@NTLWORLD.COM,177320,0,54,32,56
306185,PERCY HUNT,12/13/1970,11/07/2004,210-274-8246,PERCY.HUNT@BTINTERNET.COM,150940,1,49,15,79
225090,ALFREDO VASQUEZ,04/21/1973,10/04/2005,803-918-4988,ALFREDO.VASQUEZ@BP.COM,59287,1,46,14,88
287114,JOANNA PERKINS,08/10/1959,09/09/1992,319-846-6922,JOANNA.PERKINS@AOL.COM,196619,0,60,27,55
811489,SUSANNA HUFF,07/09/1970,05/04/2011,215-713-2665,SUSANNA.HUFF@HOTMAIL.COM,67505,0,49,8,42
162573,OLA THOMPSON,08/28/1970,08/19/2003,307-538-2638,OLA.THOMPSON@YAHOO.COM,156203,0,49,16,58
836699,LOUELLA WOLFE,02/19/1966,05/21/2001,480-650-3603,LOUELLA.WOLFE@CHARTER.NET,96037,0,53,18,47
798859,DEIRDRE TRAVIS,04/11/1971,07/15/1998,219-467-5690,DEIRDRE.TRAVIS@HOTMAIL.COM,128752,0,48,21,59
458765,KRISTINA WARE,06/26/1981,10/18/2006,209-998-1930,KRISTINA.WARE@GMAIL.COM,183956,0,38,13,44
562109,STACY DIXON,05/27/1963,11/30/1995,217-469-0283,STACY.DIXON@AOL.COM,108295,1,56,24,60
947334,FRANKIE CLARK,11/19/1960,11/20/2010,319-773-8175,FRANKIE.CLARK@APPLE.COM,175424,1,59,9,56
316995,PAULINE GILBERT,07/05/1996,07/22/2017,316-849-9526,PAULINE.GILBERT@YAHOO.COM,123599,0,23,2,52
798671,ADOLPH SKINNER,09/20/1964,05/26/2008,252-584-4280,ADOLPH.SKINNER@GMAIL.COM,180393,1,55,11,54
415004,ROSA CAMACHO,04/07/1995,05/25/2016,262-735-0438,ROSA.CAMACHO@GMAIL.COM,56054,0,24,3,43
770810,CRAIG MARQUEZ,06/16/1982,12/18/2004,231-786-8588,CRAIG.MARQUEZ@GMAIL.COM,80934,1,37,15,88
255640,STANLEY LOWE,09/07/1986,11/14/2008,304-323-8939,STANLEY.LOWE@GMAIL.COM,80699,1,33,11,75
311079,MORGAN FARRELL,04/17/1989,11/23/2011,206-732-0851,MORGAN.FARRELL@GMAIL.COM,48192,1,30,8,50
559421,REBA POTTS,04/02/1986,07/07/2011,803-530-4861,REBA.POTTS@MICROSOFT.COM,155351,0,33,8,43
959306,SHANA GOULD,07/20/1973,08/17/2000,252-316-7224,SHANA.GOULD@GMAIL.COM,74961,0,46,19,52
713805,ADAM BARTLETT,09/25/1971,06/20/2005,205-745-6937,ADAM.BARTLETT@AOL.COM,62876,1,48,14,61
532285,LEANN MELENDEZ,11/04/1973,12/17/2007,236-331-5273,LEANN.MELENDEZ@GMAIL.COM,88889,0,46,12,49
664249,FLOYD MILLS,08/29/1983,02/02/2006,308-874-7810,FLOYD.MILLS@GMAIL.COM,111583,1,36,13,54
339483,SCOTT CARRILLO,01/15/1970,08/06/1991,319-913-8966,SCOTT.CARRILLO@SBCGLOBAL.NET,171304,1,50,28,59
155956,STERLING HOOPER,09/19/1962,08/18/2003,217-697-9027,STERLING.HOOPER@HOTMAIL.COM,78732,1,57,16,90
791119,DAMON HUNT,11/28/1978,11/05/2010,304-994-3681,DAMON.HUNT@GMAIL.COM,126670,1,41,9,56
798553,MAURICIO POTTS,08/31/1986,04/15/2015,339-660-2629,MAURICIO.POTTS@YAHOO.COM,102183,1,33,4,90
981925,EBONY EATON,07/24/1964,10/26/1999,212-680-4445,EBONY.EATON@GMAIL.COM,87666,0,55,20,45
648118,BOBBIE JOYNER,04/20/1971,04/19/2016,385-473-3065,BOBBIE.JOYNER@GMAIL.COM,65153,0,48,3,48
278391,JAMI VELASQUEZ,07/23/1992,08/19/2016,218-557-1655,JAMI.VELASQUEZ@HOTMAIL.COM,40883,0,27,3,42
556573,AISHA GENTRY,10/31/1965,07/10/1991,212-970-9881,AISHA.GENTRY@AOL.COM,139115,0,54,28,43
159472,MOSES REID,12/22/1964,08/14/1999,239-593-3202,MOSES.REID@APPLE.COM,198160,1,55,20,61
871770,MONIQUE DELEON,04/09/1990,05/17/2015,216-250-6145,MONIQUE.DELEON@HOTMAIL.COM,69805,0,29,4,50
338556,DOMINGO GIBBS,11/07/1988,10/27/2013,480-908-8095,DOMINGO.GIBBS@HOTMAIL.COM,178530,1,31,6,77
182719,TAMMY VINCENT,07/13/1960,11/19/2007,217-831-1569,TAMMY.VINCENT@AOL.COM,111372,0,59,12,44
305556,FEDERICO WILSON,11/16/1974,04/13/2000,210-930-2999,FEDERICO.WILSON@YAHOO.COM,125802,1,45,19,58
915507,KORY ROTH,01/18/1974,11/24/2010,252-364-6018,KORY.ROTH@BP.COM,153636,1,46,9,68
761381,NICHOLE LLOYD,04/23/1986,12/15/2016,316-344-7236,NICHOLE.LLOYD@SHELL.COM,46766,0,33,3,45
141022,RODGER CHAVEZ,07/10/1981,03/03/2005,209-881-4520,RODGER.CHAVEZ@OUTLOOK.COM,187480,1,38,14,89
528086,BRUCE CARNEY,02/09/1974,05/07/2013,231-344-7782,BRUCE.CARNEY@HOTMAIL.COM,95018,1,45,6,55
177821,DERICK FERRELL,02/07/1975,04/05/2008,215-650-2255,DERICK.FERRELL@YAHOO.CO.IN,173372,1,44,11,79
740281,LORNA HENSON,06/09/1989,10/23/2011,215-781-4273,LORNA.HENSON@OUTLOOK.COM,85410,0,30,8,52
906797,RICO MAYO,06/10/1991,11/17/2016,216-519-9558,RICO.MAYO@GMAIL.COM,137995,1,28,3,67
790008,LUANN CRANE,03/26/1977,07/15/2010,212-213-3997,LUANN.CRANE@GMAIL.COM,84136,0,42,9,49
825433,TARA GOODWIN,07/23/1968,11/24/2007,215-869-6924,TARA.GOODWIN@SHAW.CA,84023,0,51,12,60
941759,SHAUN EVANS,04/02/1969,06/13/1990,314-659-6901,SHAUN.EVANS@GMAIL.COM,119430,1,50,29,82
313864,DEBBIE VELEZ,04/13/1963,09/29/1996,303-865-0002,DEBBIE.VELEZ@AOL.COM,138006,0,56,23,59
978745,MAY HODGE,01/22/1975,01/31/2015,314-442-0589,MAY.HODGE@HOTMAIL.COM,137894,0,44,4,56
807182,ADELINE EVANS,08/13/1988,04/07/2016,217-205-4597,ADELINE.EVANS@COX.NET,121383,0,31,3,43
463743,GUY GILBERT,09/18/1960,07/17/1988,303-645-5316,GUY.GILBERT@GMAIL.COM,91453,1,59,31,50
901775,OPAL HANSEN,11/01/1977,05/04/2017,802-968-1672,OPAL.HANSEN@HOTMAIL.COM,169631,0,42,2,41
197867,ROBBIE OCONNOR,02/08/1993,05/30/2014,228-458-9001,ROBBIE.OCONNOR@BELLSOUTH.NET,79934,0,26,5,40
423470,ELLA CRAFT,02/18/1992,04/07/2017,215-668-2344,ELLA.CRAFT@AOL.COM,64521,0,27,2,49
238361,DERRICK VAUGHN,04/16/1965,05/06/1990,319-530-2214,DERRICK.VAUGHN@IBM.COM,194264,1,54,29,82
596366,MAURA CHERRY,05/03/1970,04/05/1996,252-599-2888,MAURA.CHERRY@EARTHLINK.NET,104520,0,49,23,54
725424,RODERICK VINSON,03/03/1994,08/28/2016,307-616-3182,RODERICK.VINSON@HOTMAIL.COM,65304,1,25,3,61
229037,GWEN GILLIAM,01/13/1995,05/08/2016,216-992-9734,GWEN.GILLIAM@AOL.COM,138294,0,25,3,47
434723,MELANIE ZIMMERMAN,06/09/1970,01/12/1999,209-629-2789,MELANIE.ZIMMERMAN@AOL.COM,83300,0,49,21,58
501422,MICAH MERRITT,10/25/1983,11/27/2006,209-857-4471,MICAH.MERRITT@REDIFFMAIL.COM,146356,1,36,13,82
638943,BUFORD HOBBS,10/03/1975,03/15/2000,479-893-9574,BUFORD.HOBBS@MSN.COM,52960,1,44,19,88
935745,KYLE FARMER,11/20/1974,08/30/2015,314-838-8839,KYLE.FARMER@GMAIL.COM,195833,1,45,4,70
750581,JOCELYN ROJAS,02/04/1969,10/17/2009,239-885-4736,JOCELYN.ROJAS@EARTHLINK.NET,49158,0,50,10,46
468128,LARRY GRAY,09/14/1993,07/31/2015,210-262-9740,LARRY.GRAY@OUTLOOK.COM,193352,1,26,4,79
884877,WILBUR BATES,07/27/1989,04/12/2012,212-993-7125,WILBUR.BATES@VERIZON.NET,118264,1,30,7,76
870904,MAXINE MORAN,04/27/1968,03/25/2009,212-589-4230,MAXINE.MORAN@GMAIL.COM,61056,0,51,10,57
926224,KATHLEEN MIDDLETON,03/05/1979,05/20/2009,270-462-8251,KATHLEEN.MIDDLETON@YAHOO.COM,150091,0,40,10,45
220061,NORBERT JOYNER,04/18/1966,11/24/2008,308-463-4519,NORBERT.JOYNER@GMAIL.COM,40749,1,53,11,50
125823,CHADWICK WALTON,02/17/1966,09/14/2008,215-345-7279,CHADWICK.WALTON@EARTHLINK.NET,165482,1,53,11,61
768943,CONNIE SHAFFER,08/10/1973,10/15/1999,239-957-2975,CONNIE.SHAFFER@WALMART.COM,71160,0,46,20,52
591698,BOBBIE SINGLETON,01/31/1985,01/01/2011,212-653-6029,BOBBIE.SINGLETON@YAHOO.COM,184505,0,34,9,46
700418,LESLEY ROLLINS,03/02/1995,02/11/2017,209-231-7124,LESLEY.ROLLINS@AOL.COM,103327,0,24,2,51
476635,VICTORIA HOWE,02/09/1968,09/01/1995,216-303-3981,VICTORIA.HOWE@GMAIL.COM,160288,0,51,24,59
785299,MARC NIXON,02/20/1970,12/28/2005,215-276-4646,MARC.NIXON@GMAIL.COM,59123,1,49,14,56
225139,ELIAS PENA,03/18/1996,04/08/2017,270-272-3267,ELIAS.PENA@HOTMAIL.COM,183466,1,23,2,58
308125,FLOSSIE MCPHERSON,11/18/1969,03/18/1996,208-965-8377,FLOSSIE.MCPHERSON@GMAIL.COM,97890,0,50,23,47
129426,LANA HAYES,12/17/1975,10/15/2013,316-644-3677,LANA.HAYES@HOTMAIL.COM,82263,0,44,6,40
399192,NICK WILCOX,11/18/1976,09/10/2012,217-505-1313,NICK.WILCOX@BELLSOUTH.NET,136207,1,43,7,60
555551,NONA BUCK,06/09/1988,11/08/2010,210-661-7658,NONA.BUCK@OUTLOOK.COM,143194,0,31,9,59
245059,ABDUL BARNETT,03/26/1985,09/26/2011,236-885-1600,ABDUL.BARNETT@HOTMAIL.COM,165777,1,34,8,79
423008,INEZ KANE,05/12/1985,09/11/2009,209-572-5312,INEZ.KANE@NTLWORLD.COM,77392,0,34,10,43
316407,RAQUEL BRAY,12/09/1993,09/10/2015,212-329-7544,RAQUEL.BRAY@HOTMAIL.CO.UK,74449,0,26,4,57
410027,SEAN NOBLE,08/17/1962,03/25/2011,209-586-9398,SEAN.NOBLE@COX.NET,117566,1,57,8,78
307715,FRED WOODWARD,12/23/1970,04/04/2003,209-240-2610,FRED.WOODWARD@HOTMAIL.COM,115356,1,49,16,61
690117,SYLVESTER SALAS,09/25/1987,02/18/2016,239-817-0332,SYLVESTER.SALAS@OUTLOOK.COM,170570,1,32,3,60
149844,BERTA IRWIN,01/12/1983,06/02/2012,212-758-0414,BERTA.IRWIN@GMAIL.COM,169176,0,37,7,40
116530,NOELLE PAUL,02/01/1964,11/19/1988,605-838-1184,NOELLE.PAUL@YAHOO.COM,190616,0,55,31,41
234429,CHRYSTAL SWANSON,02/25/1984,04/27/2007,215-902-9729,CHRYSTAL.SWANSON@AOL.COM,144528,0,35,12,56
437970,REGGIE NOLAN,09/17/1989,08/05/2013,319-430-2681,REGGIE.NOLAN@GMAIL.COM,178094,1,30,6,66
766745,JOANNE MELTON,12/19/1964,03/30/2006,216-426-9488,JOANNE.MELTON@VERIZON.NET,61487,0,55,13,47
684446,BRYON GARDNER,02/23/1985,03/04/2008,209-532-8208,BRYON.GARDNER@AOL.COM,169032,1,34,11,83
385932,NOREEN VINCENT,09/15/1994,08/20/2016,270-268-3778,NOREEN.VINCENT@YAHOO.COM,163224,0,25,3,47
862150,MATHEW DURAN,09/06/1993,09/27/2015,302-891-8805,MATHEW.DURAN@AOL.COM,140169,1,26,4,89
635915,HERMINIA MORIN,02/24/1961,06/25/1989,252-295-6841,HERMINIA.MORIN@YAHOO.COM,160770,0,58,30,50
540696,LUKE CRAFT,08/25/1984,07/26/2013,270-381-3548,LUKE.CRAFT@APPLE.COM,114661,1,35,6,86
870351,RONNY LONG,12/10/1982,11/25/2009,319-680-3248,RONNY.LONG@MICROSOFT.COM,115908,1,37,10,60
360498,JEANNINE VAUGHN,04/09/1978,04/29/2014,207-276-8057,JEANNINE.VAUGHN@AOL.COM,153407,0,41,5,52
397164,SILVIA HUFF,02/12/1974,01/28/2009,210-570-5638,SILVIA.HUFF@GMAIL.COM,67189,0,45,10,46
488068,MARGO HOFFMAN,05/14/1985,12/21/2009,207-512-9091,MARGO.HOFFMAN@GMAIL.COM,117004,0,34,10,52
890432,KIMBERLY SUMMERS,12/31/1958,04/30/2006,270-484-2113,KIMBERLY.SUMMERS@MSN.COM,184073,0,61,13,41
935890,JODIE MCKINNEY,10/16/1995,12/24/2016,423-906-6653,JODIE.MCKINNEY@BP.COM,83325,0,24,3,44
541867,LORRIE LEBLANC,01/12/1968,02/13/1993,209-971-3069,LORRIE.LEBLANC@GMAIL.COM,74192,0,52,26,42
885774,MILES GILES,08/03/1976,02/12/2007,219-201-2782,MILES.GILES@YAHOO.COM,105720,1,43,12,64
979649,JAMAR CASTANEDA,05/11/1982,05/22/2006,302-432-3433,JAMAR.CASTANEDA@YAHOO.COM,68745,1,37,13,76
599012,AMBER WARNER,11/19/1957,08/06/2016,229-317-6542,AMBER.WARNER@HOTMAIL.COM,116847,0,62,3,58
204626,STERLING PATEL,02/15/1966,11/11/2001,206-767-7661,STERLING.PATEL@AOL.COM,151009,1,53,18,59
830006,ENID PEARSON,07/28/1972,04/24/2006,201-401-9033,ENID.PEARSON@COX.NET,183123,0,47,13,60
127205,ANNMARIE FRYE,06/04/1986,07/14/2013,219-931-4746,ANNMARIE.FRYE@CHARTER.NET,72981,0,33,6,40
215589,MOLLY ROACH,10/21/1966,10/01/2005,262-674-8386,MOLLY.ROACH@GMAIL.COM,74803,0,53,14,60
621606,ROGELIO POOLE,03/31/1992,07/27/2014,405-479-3205,ROGELIO.POOLE@EXXONMOBIL.COM,85147,1,27,5,67
223379,MATHEW DUKE,01/17/1993,09/06/2015,316-687-4762,MATHEW.DUKE@REDIFFMAIL.COM,196685,1,26,4,70
236366,LEWIS AYALA,11/29/1992,06/15/2016,252-216-6091,LEWIS.AYALA@GMAIL.COM,144369,1,27,3,71
798043,CLAUDETTE WALTER,02/17/1984,08/04/2012,212-366-5351,CLAUDETTE.WALTER@OUTLOOK.COM,44430,0,35,7,43
811092,TRACIE DELANEY,05/31/1973,05/19/2011,239-752-5987,TRACIE.DELANEY@HOTMAIL.COM,144899,0,46,8,53
288820,ERIC MCCULLOUGH,10/17/1965,03/20/1997,216-663-9379,ERIC.MCCULLOUGH@GMAIL.COM,151530,1,54,22,54
138351,NESTOR CARNEY,06/05/1975,12/04/1996,314-545-0008,NESTOR.CARNEY@GMAIL.COM,77526,1,44,23,79
130501,MITZI MUELLER,03/03/1967,04/10/2010,302-207-3101,MITZI.MUELLER@HOTMAIL.COM,91870,0,52,9,47
587373,LILLIAN ATKINSON,02/25/1993,12/26/2016,209-957-4797,LILLIAN.ATKINSON@AOL.COM,181837,0,26,3,40
750124,BARRY GARNER,12/21/1979,01/26/2014,479-955-4801,BARRY.GARNER@GMAIL.COM,182944,1,40,5,64
495105,COLEEN MORRIS,11/16/1995,02/02/2017,215-600-1535,COLEEN.MORRIS@GMAIL.COM,76605,0,24,2,48
282678,MARCI ALVARADO,05/31/1966,09/02/2007,803-237-9797,MARCI.ALVARADO@GMAIL.COM,174673,0,53,12,52
241302,MONTY LANCASTER,03/18/1960,08/07/1985,236-489-0926,MONTY.LANCASTER@WALMART.COM,53313,1,59,34,50
790290,NORRIS ADAMS,10/21/1993,04/08/2016,215-214-5440,NORRIS.ADAMS@YAHOO.COM,88865,1,26,3,89
924304,ELVIRA BYRD,02/07/1990,04/19/2011,270-690-8211,ELVIRA.BYRD@GMAIL.COM,77787,0,29,8,54
234880,KEVEN LOGAN,02/11/1989,05/10/2012,215-821-6108,KEVEN.LOGAN@GMAIL.COM,94291,1,30,7,63
443072,ROSENDO RASMUSSEN,10/26/1978,04/29/2001,209-570-8160,ROSENDO.RASMUSSEN@EARTHLINK.NET,84964,1,41,18,64
232070,CARLY LEACH,01/03/1971,12/20/2013,231-419-8211,CARLY.LEACH@COX.NET,182390,0,49,6,60
902132,COLLEEN BRAY,04/07/1982,07/29/2014,239-748-0076,COLLEEN.BRAY@HOTMAIL.COM,71784,0,37,5,57
280781,OLLIE WILLIAM,10/19/1979,09/14/2007,210-447-5194,OLLIE.WILLIAM@VERIZON.NET,128589,0,40,12,43
589440,HILARIO VANG,06/06/1978,04/12/2011,212-345-2791,HILARIO.VANG@GMAIL.COM,133205,1,41,8,89
940754,NADINE BLANCHARD,03/14/1978,10/29/2001,209-571-2529,NADINE.BLANCHARD@EXXONMOBIL.COM,104269,0,41,18,52
888277,WM CARROLL,05/16/1987,01/17/2017,212-333-9668,WM.CARROLL@GMAIL.COM,146342,1,32,2,67
430202,MINNIE MCKEE,08/26/1995,09/23/2016,216-831-2721,MINNIE.MCKEE@GMAIL.COM,104332,0,24,3,59
928723,ANGELA COMPTON,01/21/1967,12/01/2008,802-785-3606,ANGELA.COMPTON@GMAIL.COM,127733,0,53,11,40
449164,LILLIAN GILL,07/28/1970,04/09/2000,505-396-0307,LILLIAN.GILL@GMAIL.COM,75411,0,49,19,47
117603,BOB WEISS,10/26/1991,12/23/2012,212-927-2029,BOB.WEISS@HOTMAIL.COM,88733,1,28,7,61
811884,EDWIN PEREZ,02/27/1992,06/11/2014,262-268-3289,EDWIN.PEREZ@GMAIL.COM,109695,1,27,5,84
463579,BERNARDO LANGLEY,10/21/1972,08/30/2007,229-818-8713,BERNARDO.LANGLEY@HOTMAIL.COM,174027,1,47,12,89
915993,WILLIAM MORRISON,03/30/1967,10/02/2001,405-559-1017,WILLIAM.MORRISON@GMAIL.COM,109382,1,52,18,90
836259,VANCE OSBORNE,11/09/1972,06/30/2001,503-546-8875,VANCE.OSBORNE@SHAW.CA,148267,1,47,18,70
520719,EDMUND SALAS,07/08/1959,08/16/1989,217-682-7457,EDMUND.SALAS@AOL.COM,126758,1,60,30,60
409341,IMOGENE SANDERS,06/03/1985,10/15/2012,319-714-7958,IMOGENE.SANDERS@YAHOO.COM,55845,0,34,7,50
528576,DARIN CALLAHAN,10/27/1992,04/14/2014,406-263-9628,DARIN.CALLAHAN@GMAIL.COM,64901,1,27,5,72
315565,LORETTA SAWYER,01/23/1996,03/07/2017,270-277-4308,LORETTA.SAWYER@HOTMAIL.COM,78780,0,23,2,47
242740,OLIVE LIVINGSTON,02/09/1981,09/16/2002,314-500-3453,OLIVE.LIVINGSTON@CHARTER.NET,184008,0,38,17,55
763459,GINO MCCONNELL,10/08/1975,05/23/2005,803-885-7673,GINO.MCCONNELL@AOL.COM,57731,1,44,14,73
239010,FRED HAYES,12/17/1979,03/30/2001,228-610-8759,FRED.HAYES@YAHOO.COM,58345,1,40,18,59
865905,NELSON WILKINS,12/12/1961,02/23/2017,479-735-4213,NELSON.WILKINS@EARTHLINK.NET,141143,1,58,2,67
657908,JOYCE HOOPER,02/21/1980,07/14/2002,270-280-4283,JOYCE.HOOPER@HOTMAIL.COM,68835,0,39,17,45
652723,JULIANA ROWLAND,04/07/1993,12/08/2016,314-819-1491,JULIANA.ROWLAND@AOL.COM,67506,0,26,3,47
944699,NORRIS MACK,09/18/1983,10/16/2009,339-617-2666,NORRIS.MACK@YAHOO.CO.IN,116248,1,36,10,73
517283,TOM FRYE,04/09/1976,03/18/2015,225-574-3475,TOM.FRYE@GMAIL.COM,65753,1,43,4,72
176214,JOSEPHINE PITTS,12/29/1972,08/30/2008,216-702-5455,JOSEPHINE.PITTS@HOTMAIL.COM,40040,0,47,11,58
680485,LES BRADY,07/06/1990,12/23/2016,206-830-5542,LES.BRADY@GMAIL.COM,158773,1,29,3,63
891142,JAIME AVERY,03/07/1967,10/28/2005,701-430-8105,JAIME.AVERY@AOL.COM,187800,1,52,14,63
810984,MARISSA CALDWELL,10/03/1979,10/25/2000,229-266-9475,MARISSA.CALDWELL@AOL.COM,135046,0,40,19,56
896022,LAVERN GARDNER,10/19/1971,02/27/1998,219-973-4977,LAVERN.GARDNER@AOL.COM,140328,1,48,21,50
162773,EVANGELINE MEJIA,09/06/1959,01/31/2010,385-955-8462,EVANGELINE.MEJIA@GMAIL.COM,93417,0,60,9,42
408036,BRANDY CARR,11/21/1976,09/21/2008,701-618-4337,BRANDY.CARR@BTINTERNET.COM,197345,0,43,11,50
591248,MOLLY MANNING,06/11/1962,06/30/2004,316-214-2098,MOLLY.MANNING@HOTMAIL.COM,65981,0,57,15,48
562393,GALE PEREZ,12/02/1964,04/10/1994,701-825-3358,GALE.PEREZ@REDIFFMAIL.COM,188811,1,55,25,60
808843,MERLIN YATES,01/01/1991,04/04/2012,215-757-1383,MERLIN.YATES@YAHOO.CO.UK,144104,1,29,7,80
645393,NELSON MOONEY,06/02/1967,07/01/1995,314-674-3119,NELSON.MOONEY@YAHOO.COM,136885,1,52,24,62
685818,JACKSON BASS,03/14/1983,06/03/2013,228-942-3725,JACKSON.BASS@GMAIL.COM,172555,1,36,6,50
747647,TRISHA MUELLER,06/13/1975,09/28/2006,212-514-3604,TRISHA.MUELLER@BP.COM,133504,0,44,13,50
846178,LILIA COLLINS,06/07/1980,02/04/2004,209-724-7936,LILIA.COLLINS@YAHOO.COM,196782,0,39,15,46
754091,KIMBERLY CANTU,10/07/1976,10/04/2002,308-517-8706,KIMBERLY.CANTU@YAHOO.COM,198580,0,43,17,46
808727,LUCIANO JORDAN,04/23/1994,03/12/2016,212-601-9238,LUCIANO.JORDAN@AOL.COM,168292,1,25,3,67
143029,DANNY ROBBINS,09/27/1963,02/13/1999,219-323-1225,DANNY.ROBBINS@HOTMAIL.COM,123832,1,56,20,87
923271,WILFREDO RICHARDS,12/13/1960,10/26/1985,218-269-4257,WILFREDO.RICHARDS@GMAIL.COM,173178,1,59,34,64
621988,CALLIE SNIDER,12/18/1989,06/25/2012,505-793-7860,CALLIE.SNIDER@YAHOO.COM,147243,0,30,7,44
240842,RACHELLE REED,11/27/1977,04/14/2010,210-267-6023,RACHELLE.REED@YAHOO.CO.UK,88748,0,42,9,55
517038,BOBBI OLSON,11/03/1963,06/05/2017,319-758-4226,BOBBI.OLSON@HOTMAIL.COM,143127,0,56,2,57
456842,KRIS RICHARDS,02/24/1966,04/14/2011,314-830-8975,KRIS.RICHARDS@AOL.COM,173303,0,53,8,50
276700,MARISSA MEYER,07/13/1958,02/28/1995,701-369-9836,MARISSA.MEYER@REDIFFMAIL.COM,172845,0,61,24,40
510431,JAMAR REESE,06/13/1965,03/26/1999,405-738-3960,JAMAR.REESE@HOTMAIL.CO.UK,134013,1,54,20,58
451543,NELDA WEBSTER,01/16/1986,03/03/2016,229-950-3117,NELDA.WEBSTER@GMAIL.COM,161123,0,34,3,59
423508,CAROLINA BRUCE,10/06/1971,04/22/2007,201-569-3227,CAROLINA.BRUCE@AOL.COM,177947,0,48,12,54
